timestamp,action_count,motor_id,target_position,present_position,present_current_mA,present_voltage_V,temperature_C,torque_enabled,present_pwm,present_velocity,hardware_error_status,hardware_error_hex,packet_error,packet_error_hex,hardware_error_decoded
2026-08-22T11:55:46.116824,4,19,1221,1245,-17,5.2,22,1,-38,0,0,0x00,,None,No hardware error
2026-08-22T11:55:47.525050,5,16,2009,2009,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:55:47.652719,5,17,1156,1156,0,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:55:47.780717,5,18,2864,2879,-15,5.2,23,1,-24,0,0,0x00,,None,No hardware error
2026-08-22T11:55:47.908617,5,19,1215,1231,-14,5.2,22,1,-25,0,0,0x00,,None,No hardware error
2026-08-22T11:55:49.316842,6,16,2129,2129,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:55:49.444577,6,17,1096,1096,0,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:55:49.572611,6,18,2732,2744,-15,5.2,23,1,-18,0,0,0x00,,None,No hardware error
2026-08-22T11:55:49.700676,6,19,1312,1313,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:55:51.108481,7,16,1938,1938,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:55:51.236454,7,17,1140,1140,0,5.2,21,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:55:51.364437,7,18,2542,2549,-13,5.2,23,1,-11,0,0,0x00,,None,No hardware error
2026-08-22T11:55:51.492475,7,19,1312,1313,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:55:52.900477,8,16,2012,2011,0,5.2,24,1,0,2,0,0x00,,None,No hardware error
2026-08-22T11:55:53.028281,8,17,942,943,0,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:55:53.156285,8,18,2352,2357,-12,5.2,23,1,-8,0,0,0x00,,None,No hardware error
2026-08-22T11:55:53.284251,8,19,1241,1253,-14,5.2,22,1,-19,0,0,0x00,,None,No hardware error
2026-08-22T11:55:54.692203,9,16,2114,2113,15,5.2,24,1,1,0,0,0x00,,None,No hardware error
2026-08-22T11:55:54.820191,9,17,990,987,11,5.2,21,1,6,1,0,0x00,,None,No hardware error
2026-08-22T11:55:54.948054,9,18,2480,2470,13,5.2,23,1,15,1,0,0x00,,None,No hardware error
2026-08-22T11:55:55.076121,9,19,1432,1433,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:55:56.484098,10,16,2302,2302,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:55:56.612011,10,17,821,822,-11,5.300000000000001,21,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T11:55:56.739990,10,18,2502,2488,14,5.2,23,1,21,1,0,0x00,,None,No hardware error
2026-08-22T11:55:56.868029,10,19,1546,1544,9,5.2,22,1,3,1,0,0x00,,None,No hardware error
2026-08-22T11:55:58.275925,11,16,2267,2268,-15,5.2,24,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T11:55:58.403900,11,17,806,806,0,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:55:58.531911,11,18,2514,2504,12,5.2,23,1,15,1,0,0x00,,None,No hardware error
2026-08-22T11:55:58.659875,11,19,1382,1383,0,5.2,22,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:00.067902,12,16,2212,2212,0,5.300000000000001,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:00.195784,12,17,802,802,0,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:00.323732,12,18,2697,2690,13,5.2,23,1,12,1,0,0x00,,None,No hardware error
2026-08-22T11:56:00.451721,12,19,1240,1253,-13,5.2,22,1,-21,0,0,0x00,,None,No hardware error
2026-08-22T11:56:01.859846,13,16,2135,2138,-14,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:01.987653,13,17,820,820,0,5.2,21,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:56:02.115585,13,18,2846,2819,19,5.2,23,1,43,1,0,0x00,,None,No hardware error
2026-08-22T11:56:02.243589,13,19,1101,1126,-17,5.2,22,1,-40,0,0,0x00,,None,No hardware error
2026-08-22T11:56:03.651565,14,16,2072,2072,0,5.300000000000001,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:03.779419,14,17,694,701,-12,5.2,21,1,-10,0,0,0x00,,None,No hardware error
2026-08-22T11:56:03.907440,14,18,2952,2901,33,5.2,23,1,79,0,0,0x00,,None,No hardware error
2026-08-22T11:56:04.035458,14,19,1195,1198,-11,5.2,22,1,-4,1,0,0x00,,None,No hardware error
2026-08-22T11:56:05.443483,15,16,1948,1951,-15,5.2,24,1,-5,0,0,0x00,,None,No hardware error
2026-08-22T11:56:05.571325,15,17,749,743,12,5.2,21,1,9,1,0,0x00,,None,No hardware error
2026-08-22T11:56:05.699307,15,18,3052,2935,99,5.2,23,1,182,1,0,0x00,,None,No hardware error
2026-08-22T11:56:05.827367,15,19,1133,1191,-39,5.2,22,1,-90,0,0,0x00,,None,No hardware error
2026-08-22T11:56:07.235216,16,16,2143,2141,14,5.2,24,1,3,1,0,0x00,,None,No hardware error
2026-08-22T11:56:07.363113,16,17,622,624,-11,5.2,21,1,-4,0,0,0x00,,None,No hardware error
2026-08-22T11:56:07.491098,16,18,2861,2858,12,5.2,23,1,6,0,0,0x00,,None,No hardware error
2026-08-22T11:56:07.619111,16,19,1035,1117,-61,5.1000000000000005,22,1,-129,0,0,0x00,,None,No hardware error
2026-08-22T11:56:09.027083,17,16,2084,2087,-16,5.2,24,1,-5,0,0,0x00,,None,No hardware error
2026-08-22T11:56:09.155047,17,17,429,437,-13,5.2,21,1,-13,0,0,0x00,,None,No hardware error
2026-08-22T11:56:09.282977,17,18,2857,2858,0,5.2,23,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:09.410988,17,19,1186,1187,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:56:10.819002,18,16,1929,1929,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:10.946839,18,17,421,436,-15,5.2,21,1,-24,0,0,0x00,,None,No hardware error
2026-08-22T11:56:11.074907,18,18,2689,2697,-13,5.2,23,1,-11,0,0,0x00,,None,No hardware error
2026-08-22T11:56:11.203997,18,19,993,1013,-16,5.2,22,1,-32,0,0,0x00,,None,No hardware error
2026-08-22T11:56:12.610916,19,16,1749,1752,-15,5.2,24,1,-4,0,0,0x00,,None,No hardware error
2026-08-22T11:56:12.738835,19,17,378,391,-14,5.2,21,1,-21,0,0,0x00,,None,No hardware error
2026-08-22T11:56:12.866841,19,18,2721,2695,20,5.2,23,1,42,1,0,0x00,,None,No hardware error
2026-08-22T11:56:12.994760,19,19,816,931,-98,5.2,22,1,-177,0,0,0x00,,None,No hardware error
2026-08-22T11:56:14.402694,20,16,1733,1736,-13,5.2,24,1,-4,0,0,0x00,,None,No hardware error
2026-08-22T11:56:14.530651,20,17,184,185,0,5.1000000000000005,21,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:14.658537,20,18,2792,2737,37,5.2,23,1,87,1,0,0x00,,None,No hardware error
2026-08-22T11:56:14.786620,20,19,1003,1003,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:56:16.194546,21,16,1688,1691,-13,5.2,24,1,-4,0,0,0x00,,None,No hardware error
2026-08-22T11:56:16.322458,21,17,106,107,-12,5.2,21,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T11:56:16.450412,21,18,2990,2927,41,5.2,23,1,98,1,0,0x00,,None,No hardware error
2026-08-22T11:56:16.578477,21,19,1178,1182,-10,5.2,22,1,-5,1,0,0x00,,None,No hardware error
2026-08-22T11:56:17.986407,22,16,1721,1722,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:56:18.114371,22,17,88,91,-12,5.2,21,1,-5,0,0,0x00,,None,No hardware error
2026-08-22T11:56:18.242405,22,18,3048,2936,93,5.1000000000000005,23,1,175,1,0,0x00,,None,No hardware error
2026-08-22T11:56:18.370343,22,19,1171,1183,-13,5.2,22,1,-18,1,0,0x00,,None,No hardware error
2026-08-22T11:56:19.778287,23,16,1679,1682,-15,5.1000000000000005,24,1,-4,0,0,0x00,,None,No hardware error
2026-08-22T11:56:19.906141,23,17,271,263,13,5.1000000000000005,22,1,12,1,0,0x00,,None,No hardware error
2026-08-22T11:56:20.034220,23,18,3141,2954,206,5.0,23,1,292,0,0,0x00,,None,No hardware error
2026-08-22T11:56:20.162132,23,19,1047,1165,-102,5.2,22,1,-183,0,0,0x00,,None,No hardware error
2026-08-22T11:56:21.570158,24,16,1548,1549,-13,5.2,24,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T11:56:21.698088,24,17,103,103,0,5.2,22,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:21.826117,24,18,2998,2955,28,5.2,23,1,67,1,0,0x00,,None,No hardware error
2026-08-22T11:56:21.954360,24,19,1208,1210,-11,5.2,22,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T11:56:23.362056,25,16,1655,1655,13,5.2,24,1,1,1,0,0x00,,None,No hardware error
2026-08-22T11:56:23.490009,25,17,-8,4294967289,0,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:23.618163,25,18,3106,2970,123,5.2,24,1,212,1,0,0x00,,None,No hardware error
2026-08-22T11:56:23.746179,25,19,1070,1183,-96,5.1000000000000005,22,1,-175,0,0,0x00,,None,No hardware error
2026-08-22T11:56:25.154003,26,16,1482,1483,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:25.282046,26,17,24,23,11,5.1000000000000005,22,1,3,1,0,0x00,,None,No hardware error
2026-08-22T11:56:25.409982,26,18,3043,2970,49,5.1000000000000005,24,1,114,1,0,0x00,,None,No hardware error
2026-08-22T11:56:25.537851,26,19,1070,1183,-94,5.2,22,1,-175,0,0,0x00,,None,No hardware error
2026-08-22T11:56:26.945877,27,16,1380,1381,-14,5.2,24,1,-2,1,0,0x00,,None,No hardware error
2026-08-22T11:56:27.073689,27,17,-171,4294967127,-12,5.2,22,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T11:56:27.201731,27,18,3079,2972,86,5.1000000000000005,24,1,167,1,0,0x00,,None,No hardware error
2026-08-22T11:56:27.329677,27,19,1194,1198,-11,5.2,22,1,-5,1,0,0x00,,None,No hardware error
2026-08-22T11:56:28.737611,28,16,1331,1333,-13,5.2,24,1,-4,0,0,0x00,,None,No hardware error
2026-08-22T11:56:28.865569,28,17,-17,4294967280,0,5.1000000000000005,22,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:56:28.993540,28,18,3171,3007,168,5.2,24,1,256,1,0,0x00,,None,No hardware error
2026-08-22T11:56:29.121542,28,19,1199,1219,-15,5.2,22,1,-30,1,0,0x00,,None,No hardware error
2026-08-22T11:56:30.529598,29,16,1293,1293,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:30.657555,29,17,-203,4294967098,-12,5.2,22,1,-8,0,0,0x00,,None,No hardware error
2026-08-22T11:56:30.785461,29,18,3053,3007,29,5.2,24,1,71,1,0,0x00,,None,No hardware error
2026-08-22T11:56:30.913403,29,19,1095,1216,-107,5.1000000000000005,23,1,-188,0,0,0x00,,None,No hardware error
2026-08-22T11:56:32.321445,30,16,1296,1296,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:56:32.449197,30,17,-14,4294967283,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:56:32.577264,30,18,3020,3005,15,5.2,24,1,23,0,0,0x00,,None,No hardware error
2026-08-22T11:56:32.705214,30,19,1191,1217,-17,5.2,23,1,-40,1,0,0x00,,None,No hardware error
2026-08-22T11:56:34.113179,31,16,1446,1446,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:56:34.241124,31,17,133,133,10,5.2,22,1,1,1,0,0x00,,None,No hardware error
2026-08-22T11:56:34.369175,31,18,2843,2857,-14,5.2,24,1,-21,0,0,0x00,,None,No hardware error
2026-08-22T11:56:34.497139,31,19,1244,1244,0,5.2,23,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:56:35.905066,32,16,1622,1623,7,5.2,24,1,1,1,0,0x00,,None,No hardware error
2026-08-22T11:56:36.033052,32,17,306,303,12,5.2,22,1,4,1,0,0x00,,None,No hardware error
2026-08-22T11:56:36.161025,32,18,2847,2857,-14,5.2,24,1,-15,0,0,0x00,,None,No hardware error
2026-08-22T11:56:36.289112,32,19,1175,1190,-13,5.2,23,1,-22,0,0,0x00,,None,No hardware error
2026-08-22T11:56:37.696929,33,16,1732,1733,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:56:37.824895,33,17,125,128,-12,5.2,22,1,-5,0,0,0x00,,None,No hardware error
2026-08-22T11:56:37.952982,33,18,3009,2993,15,5.2,24,1,25,1,0,0x00,,None,No hardware error
2026-08-22T11:56:38.080888,33,19,1309,1310,0,5.2,23,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:39.488894,34,16,1541,1541,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:39.616764,34,17,324,319,12,5.2,22,1,9,1,0,0x00,,None,No hardware error
2026-08-22T11:56:39.744755,34,18,2813,2823,-14,5.2,24,1,-16,0,0,0x00,,None,No hardware error
2026-08-22T11:56:39.872718,34,19,1429,1430,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:56:41.280772,35,16,1699,1698,13,5.2,24,1,3,1,0,0x00,,None,No hardware error
2026-08-22T11:56:41.408611,35,17,259,269,-14,5.300000000000001,22,1,-16,0,0,0x00,,None,No hardware error
2026-08-22T11:56:41.536686,35,18,2890,2876,15,5.2,24,1,23,1,0,0x00,,None,No hardware error
2026-08-22T11:56:41.664685,35,19,1283,1289,-11,5.2,23,1,-8,0,0,0x00,,None,No hardware error
2026-08-22T11:56:43.072545,36,16,1652,1653,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:43.200471,36,17,457,449,12,5.300000000000001,22,1,14,1,0,0x00,,None,No hardware error
2026-08-22T11:56:43.328468,36,18,2994,2980,15,5.2,24,1,21,1,0,0x00,,None,No hardware error
2026-08-22T11:56:43.456505,36,19,1366,1366,-1,5.2,23,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:44.880426,37,16,1703,1699,13,5.2,24,1,7,1,0,0x00,,None,No hardware error
2026-08-22T11:56:45.008547,37,17,271,278,-12,5.2,22,1,-11,0,0,0x00,,None,No hardware error
2026-08-22T11:56:45.136311,37,18,2917,2930,-14,5.2,24,1,-21,0,0,0x00,,None,No hardware error
2026-08-22T11:56:45.264494,37,19,1391,1387,10,5.2,23,1,7,1,0,0x00,,None,No hardware error
2026-08-22T11:56:46.672253,38,16,1746,1747,3,5.2,24,1,11,0,0,0x00,,None,No hardware error
2026-08-22T11:56:46.800185,38,17,186,187,0,5.2,22,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:46.928144,38,18,2956,2939,15,5.2,24,1,26,0,0,0x00,,None,No hardware error
2026-08-22T11:56:47.056159,38,19,1245,1249,-11,5.2,23,1,-7,0,0,0x00,,None,No hardware error
2026-08-22T11:56:48.464155,39,16,1858,1853,14,5.2,24,1,6,2,0,0x00,,None,No hardware error
2026-08-22T11:56:48.592053,39,17,381,374,12,5.2,22,1,12,1,0,0x00,,None,No hardware error
2026-08-22T11:56:48.719978,39,18,2883,2898,-15,5.2,24,1,-24,0,0,0x00,,None,No hardware error
2026-08-22T11:56:48.848073,39,19,1433,1434,0,5.2,23,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:56:50.255971,40,16,1994,1994,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:56:50.383905,40,17,526,518,12,5.300000000000001,22,1,12,1,0,0x00,,None,No hardware error
2026-08-22T11:56:50.511958,40,18,3052,3046,12,5.2,24,1,9,1,0,0x00,,None,No hardware error
2026-08-22T11:56:50.639861,40,19,1622,1622,10,5.2,23,1,1,1,0,0x00,,None,No hardware error
2026-08-22T11:56:52.047898,41,16,1796,1797,-14,5.2,24,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T11:56:52.175804,41,17,548,529,16,5.2,22,1,29,1,0,0x00,,None,No hardware error
2026-08-22T11:56:52.303819,41,18,2870,2882,-15,5.2,24,1,-19,0,0,0x00,,None,No hardware error
2026-08-22T11:56:52.431802,41,19,1694,1692,10,5.2,23,1,3,1,0,0x00,,None,No hardware error
2026-08-22T11:56:53.839777,42,16,1767,1770,-14,5.2,24,1,-4,0,0,0x00,,None,No hardware error
2026-08-22T11:56:53.967757,42,17,425,432,-12,5.300000000000001,22,1,-11,0,0,0x00,,None,No hardware error
2026-08-22T11:56:54.095688,42,18,3068,3057,13,5.2,24,1,17,1,0,0x00,,None,No hardware error
2026-08-22T11:56:54.223697,42,19,1528,1529,-10,5.2,23,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T11:56:55.631731,43,16,1846,1846,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:56:55.759446,43,17,452,443,13,5.2,22,1,15,1,0,0x00,,None,No hardware error
2026-08-22T11:56:55.887504,43,18,3150,3140,14,5.2,24,1,15,1,0,0x00,,None,No hardware error
2026-08-22T11:56:56.015492,43,19,1566,1563,10,5.2,23,1,4,1,0,0x00,,None,No hardware error
2026-08-22T11:56:57.423457,44,16,1778,1779,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:56:57.551299,44,17,626,620,12,5.2,22,1,9,1,0,0x00,,None,No hardware error
2026-08-22T11:56:57.679410,44,18,3329,3257,48,5.2,24,1,112,1,0,0x00,,None,No hardware error
2026-08-22T11:56:57.807389,44,19,1451,1491,-25,5.2,23,1,-61,0,0,0x00,,None,No hardware error
2026-08-22T11:56:59.215329,45,16,1858,1857,13,5.2,24,1,1,1,0,0x00,,None,No hardware error
2026-08-22T11:56:59.343291,45,17,534,545,-14,4.9,22,1,-18,0,0,0x00,,None,No hardware error
2026-08-22T11:56:59.471259,45,18,3419,3270,143,5.2,24,1,232,1,0,0x00,,None,No hardware error
2026-08-22T11:56:59.599147,45,19,1328,1470,-135,5.2,23,1,-218,0,0,0x00,,None,No hardware error
2026-08-22T11:57:01.007292,46,16,1793,1795,-4,5.1000000000000005,24,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T11:57:01.135201,46,17,473,484,-15,4.800000000000001,22,1,-16,0,0,0x00,,None,No hardware error
2026-08-22T11:57:01.263060,46,18,3577,3303,380,5.1000000000000005,24,1,428,0,0,0x00,,None,No hardware error
2026-08-22T11:57:01.391079,46,19,1384,1471,-60,5.1000000000000005,23,1,-133,0,0,0x00,,None,No hardware error
2026-08-22T11:57:02.799023,47,16,1628,1629,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:57:02.926955,47,17,455,464,-13,5.2,22,1,-13,0,0,0x00,,None,No hardware error
2026-08-22T11:57:03.054929,47,18,3405,3332,50,5.2,24,1,114,1,0,0x00,,None,No hardware error
2026-08-22T11:57:03.182945,47,19,1534,1541,-10,5.2,23,1,-11,1,0,0x00,,None,No hardware error
2026-08-22T11:57:04.590909,48,16,1611,1612,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:57:04.718823,48,17,413,422,-13,5.2,22,1,-15,0,0,0x00,,None,No hardware error
2026-08-22T11:57:04.846860,48,18,3305,3295,14,5.2,24,1,15,0,0,0x00,,None,No hardware error
2026-08-22T11:57:04.974844,48,19,1389,1497,-87,5.2,23,1,-166,0,0,0x00,,None,No hardware error
2026-08-22T11:57:06.382871,49,16,1449,1451,-14,5.2,24,1,-4,0,0,0x00,,None,No hardware error
2026-08-22T11:57:06.510752,49,17,430,424,12,5.1000000000000005,22,1,9,1,0,0x00,,None,No hardware error
2026-08-22T11:57:06.638734,49,18,3428,3299,112,5.1000000000000005,24,1,201,1,0,0x00,,None,No hardware error
2026-08-22T11:57:06.766687,49,19,1256,1465,-251,5.2,23,1,-321,0,0,0x00,,None,No hardware error
2026-08-22T11:57:08.174701,50,16,1538,1538,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:57:08.302505,50,17,458,451,12,5.2,22,1,12,1,0,0x00,,None,No hardware error
2026-08-22T11:57:08.430645,50,18,3231,3226,12,5.2,24,1,7,0,0,0x00,,None,No hardware error
2026-08-22T11:57:08.558589,50,19,1342,1427,-60,5.2,23,1,-129,0,0,0x00,,None,No hardware error
2026-08-22T11:57:09.966501,51,16,1558,1556,13,5.2,24,1,3,1,0,0x00,,None,No hardware error
2026-08-22T11:57:10.094424,51,17,434,439,-12,5.2,22,1,-8,0,0,0x00,,None,No hardware error
2026-08-22T11:57:10.222445,51,18,3259,3226,22,5.2,24,1,51,0,0,0x00,,None,No hardware error
2026-08-22T11:57:10.350382,51,19,1436,1439,-10,5.2,23,1,-5,2,0,0x00,,None,No hardware error
2026-08-22T11:57:11.758374,52,16,1398,1399,-10,5.2,24,1,25,1,0,0x00,,None,No hardware error
2026-08-22T11:57:11.886359,52,17,352,359,-13,5.2,22,1,-10,0,0,0x00,,None,No hardware error
2026-08-22T11:57:12.014335,52,18,3141,3139,11,5.2,24,1,3,0,0,0x00,,None,No hardware error
2026-08-22T11:57:12.142378,52,19,1296,1360,-40,5.2,23,1,-96,0,0,0x00,,None,No hardware error
2026-08-22T11:57:13.550224,53,16,1583,1582,13,5.1000000000000005,24,1,1,1,0,0x00,,None,No hardware error
2026-08-22T11:57:13.678212,53,17,200,201,0,5.2,22,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:57:13.806183,53,18,3018,3008,13,5.2,24,1,15,0,0,0x00,,None,No hardware error
2026-08-22T11:57:13.934242,53,19,1116,1216,-81,5.2,23,1,-155,1,0,0x00,,None,No hardware error
2026-08-22T11:57:15.342187,54,16,1558,1558,0,4.800000000000001,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:57:15.470007,54,17,107,110,-12,5.2,22,1,-5,0,0,0x00,,None,No hardware error
2026-08-22T11:57:15.597949,54,18,3055,3005,32,5.1000000000000005,24,1,89,1,0,0x00,,None,No hardware error
2026-08-22T11:57:15.725952,54,19,932,1173,-324,4.9,23,1,-374,0,0,0x00,,None,No hardware error
2026-08-22T11:57:17.134083,55,16,1743,1743,12,4.800000000000001,24,1,1,1,0,0x00,,None,No hardware error
2026-08-22T11:57:17.261816,55,17,-9,4294967288,0,5.1000000000000005,22,1,0,0,0,0x00,,None,No hardware error
2026-08-22T11:57:17.390036,55,18,2954,2894,38,5.1000000000000005,24,1,93,0,0,0x00,,None,No hardware error
2026-08-22T11:57:17.517785,55,19,740,1051,-488,4.9,23,1,-483,0,0,0x00,,None,No hardware error
2026-08-22T11:57:18.925904,56,16,1711,1712,0,5.1000000000000005,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T11:57:19.053873,56,17,-186,4294967111,0,5.2,22,1,0,0,0,0x00,,None,No hardware error
